productAsin,country,date,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin
B09G9BL5CP,India,04-08-2024,TRUE,5,Worth every penny,"Excellent Processor, Crisp display, stunning camera",https://www.amazon.in/gp/customer-reviews/R3D9JN2FH90U9M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 4 August 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ
B09G9BL5CP,India,06-06-2024,TRUE,4,Good,Good but battery problem display is good charger is good sound good performance is good but battery issues,https://www.amazon.in/gp/customer-reviews/R1STLNYZT5UIOA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 6 June 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ
B09G9BL5CP,India,09-08-2024,TRUE,5,Sparky,Trend setter ❤️‍🔥,https://www.amazon.in/gp/customer-reviews/RWKMTYXK4WCU1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 9 August 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ
B09G9BL5CP,India,25-08-2024,TRUE,3,Kindly update my bill,NYC,https://www.amazon.in/gp/customer-reviews/R19XBNVQ8JW1OG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 25 August 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ
B09G9BL5CP,India,14-07-2024,TRUE,4,The rear camera is the best thing about this iphone 13,,https://www.amazon.in/gp/customer-reviews/RAK3Q7SCXFGTA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 14 July 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ
B09G9BL5CP,India,01-11-2023,TRUE,5,The most loved is the  honesty. And is good condition  thank you Amazon 😊,Quality wise 👌 👏 👍 thank you Amazon 😊 🙏🏻,https://www.amazon.in/gp/customer-reviews/R3KGBWZB2WPYR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 1 November 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,06-09-2022,TRUE,5,G.O.A.T ( Greatest Of All Time ) 🔥♥️,Damnn 😍 first time iphone user and trust me my experience with this one is god damnn unbelievable. 😩🔥♥️ it Looks great. Audio Quality is good and the Camera Quality ison another level 😍♥️ all over i loved it so much... ♥️😌,https://www.amazon.in/gp/customer-reviews/R3A46V0JP7VMO1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 6 September 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,21-07-2024,TRUE,1,My product is worst,Bad item,https://www.amazon.in/gp/customer-reviews/R3DI2JWBHH0GG7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 21 July 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,03-02-2022,TRUE,5,"Thanks Amazon for a Prompt delivery of my Genuine iPhone 13, 256 GB Starlight",Thanks a lot Amazon for the early delivery. Thanks to Appario also. Received a genuine iPhone 13 256 GB and it was verified by Apple remote diagnostics. The phone is really awesome.. Camera is more than my expectation and music is unbelievable. Battery is easily giving me 1.5 days of backup.. Amazing experience. Loving it....,https://www.amazon.in/gp/customer-reviews/R2LLUY17HVGQF1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 3 February 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,28-01-2023,TRUE,4,Battery life,Camera is goodLooking elegantBattery is hopeless,https://www.amazon.in/gp/customer-reviews/R2VSZEMJ40QQWX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 28 January 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,25-03-2022,TRUE,5,Beautiful Design,"The iPhone 13’s brighter display, longer battery life and powerful cameras make it the best iPhone for the money. But we wish it had faster charging and the iPhone 13 Pro.Pros+Brighter display+Great cameras+Compelling Cinematic video mode+Class-leading performance+Very good battery life",https://www.amazon.in/gp/customer-reviews/R2YS9R70I8R20R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 25 March 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,26-03-2022,TRUE,5,Top Notch high quality feel delivered,"Amazing phone , Amazing Battery life , Stunning camera , and the videos are like wooooow , every one is sure to ask you which device did you use to upload these premium quality videos . Battery is rocking gives more than a day backup",https://www.amazon.in/gp/customer-reviews/R39H8ZIAUTBGVA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 26 March 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,21-10-2022,TRUE,5,Expensive But worth it,Delivery is pretty quick got in one day .Camera quality is very good and phone is supersmooth just like a butter and this is 256 Gb variant .Thanks amazon and Appario for selling original product in well discounted price.,https://www.amazon.in/gp/customer-reviews/RKJNOFR5JL4O5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 21 October 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,06-05-2022,TRUE,4,Love my iphone,"Well, i just love my iphone. No complaints. Just took some time to adjust to this but now it's perfect.",https://www.amazon.in/gp/customer-reviews/R3TQHXCE9ZPRGI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 6 May 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,21-06-2024,TRUE,1,Received with broken seal,Received iPhone 13 with broken seal,https://www.amazon.in/gp/customer-reviews/R39D131A4R0DJJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 21 June 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,07-10-2023,TRUE,1,It is a total waste of money!,"Things to remember before you buy an Iphone -1) It is good only untill its warranty is there, for extended warranty, it is 10k approx for one year.2) Under warranty also, it's resell value is only 25k in Apple store, so this itself explains that the mobile is over-priced, and that's why resell value under warranty is 25k which is it's actual value.3) Once the warranty expires - Apple will keep on bringing in updated versions and the updated versions will mall function in a 1 year old Iphone as well. Problems include - Green screen, network issues, etc.4) Many people Iphones underwent Green Screen after the latest update and as their Iphone was not under warranty had to spend 400$ or 11k to 15k depending upon their model for screen repair or change. Meaning Apple company will release update, because of which the Iphone will malfunction and people have to spend money inorder to repair it.5) Iphone - covers, tampered glass are all very expensive and are of third class quality and design. Even after spending 1500 to 2000 INR for an Iphone cover, it will last only for 6-8 months. After that, either it will become dull, dirty or look ugly or pale. An android cover of 250 Rs also functions the same way.6) Apps - That is a total scam everyone knows that. You have to pay for many apps and many apps are still unavailable in App StoreMoral of the story -You can buy an expensive Iphone and use it comfortable for a year or maximum 2. So, if you are ready to spend so much money just for a year, it is the best mobile. For long run, this is just a scam that it will last for a long run.Joke of the year - You will be prompted with features that Iphone and Macbook's only have! - The only issue is, comman man never uses those features! So, people inorder to prove that this is a very unique feature, unnecessarily use it, show it and claim that it could be done only because they have an Iphone. Kudos to them for doing something alien!",https://www.amazon.in/gp/customer-reviews/RZGED5ZTU6DQF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 7 October 2023,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,28-12-2023,TRUE,4,Good,iPhone is good but they are double the cost for what they offerMaybe thrice,https://www.amazon.in/gp/customer-reviews/R1UM6BFCB6UP9X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 28 December 2023,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,19-04-2024,TRUE,5,Nice phone.. lovly,"9,/10",https://www.amazon.in/gp/customer-reviews/R3C63MAKWV904N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 19 April 2024,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,13-01-2024,TRUE,4,Awesome,Good product,https://www.amazon.in/gp/customer-reviews/R2F8ULVPVOK0ZG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 13 January 2024,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,17-01-2024,TRUE,4,Jennie,Nyc phone,https://www.amazon.in/gp/customer-reviews/RDYGFAJNXVGE2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 17 January 2024,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,02-04-2024,TRUE,5,Beautiful,,https://www.amazon.in/gp/customer-reviews/R37E1XJCP0YTLZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 2 April 2024,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,21-07-2024,TRUE,2,Good,It was excellent,https://www.amazon.in/gp/customer-reviews/R1GNAKCEV9Z8YW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 21 July 2024,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,19-10-2023,TRUE,5,Excellent,Just can’t express my feeling.I am switching to ios from android and its super amazing. I was a bit worried at the time of delivery as I haven’t get the option for open box inspection. Rest all is fine . And about the phone there is no word which describes its . The most amazing and popular phone on the planet. Works really amaze,https://www.amazon.in/gp/customer-reviews/R18RJXMQIUXREV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 19 October 2023,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,03-11-2023,TRUE,4,👌,"Product is just wao...... But it took 15days to deliver and the packaging was very very poor, there was no plastic bag covered.. For packaging iam giving 1star only",https://www.amazon.in/gp/customer-reviews/RHORBBP0YRM4H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 3 November 2023,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,24-03-2024,TRUE,5,Nice,,https://www.amazon.in/gp/customer-reviews/R33KOCYM0FTQI0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 24 March 2024,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,01-08-2022,TRUE,5,You cannot go wrong with this!,"Finally upgraded from my iPhone 7 to this, with my own money :))Super happy and grateful, still getting used to the larger screen.Everything works perfectly, games, battery life, software (now on iOS 16 public beta)But one thing I am super impressed by is the Wide Angle camera, maybe because this is my first time, but the results are insane!Something similar to fish-eye lenses!Will get some accessories as well, I already feel at home with the phone :))Thanks for reading!",https://www.amazon.in/gp/customer-reviews/R2Z4GL6T53OI0X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 1 August 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,02-01-2024,TRUE,5,Good,Good,https://www.amazon.in/gp/customer-reviews/RUL0NZF962LGK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 2 January 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,13-12-2023,TRUE,5,Wonderful,Very nice ❤️‍🔥,https://www.amazon.in/gp/customer-reviews/RRFPP8DDQJWS3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 13 December 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,27-01-2023,TRUE,4,Could Be Better,Its My First iPhone and i was under assumption for it to be a big deal to have one.Not Upset with the purchase. Obviously proud to own one. Could have been Better.,https://www.amazon.in/gp/customer-reviews/R17XSCG5DAQALP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 27 January 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,22-10-2022,TRUE,5,Apple iPhone 13 (256GB) - Starlight,"I am very pleased that I bought the original iphone 13.Just shifted from Android to iOS .. The new iphone 13 is a great phone with a lot of improvements. It has the best camera on the market..it works good in low light, the software is much improved, and the battery life is long lasting.Got this for - 66 K",https://www.amazon.in/gp/customer-reviews/R3BTU0MAHDEE3Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 22 October 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,28-10-2023,TRUE,1,Don’t buy it from Amazon,"Now filpcart is offering open box delivery but Amazon just giving so called secure delivery.. the delivery person even not allowed me to see the package is tampered or ok at time of delivery… my friend also have the same experience with Amazon n delivery person. Although I got genuine product, but everybody concerned about right product delivery. Amazon is my first choice when it comes to online shopping, but Amazon should be taken care of that and have to introduce open box delivery.  😂😂😂 moreover Amazon offers open box delivery for dishwasher, TVs etc.. where chances are very less to have product issues or missing.. lastly you will get open box delivery for a Tv of 32” purchased @ around 10k but not for a IPhone like products even costing from few thousand to around one n half lack😂😂 still don’t go with Flipkart they are looting customers even after giving open box delivery… many fraud sellers are registered on Flipkart … so if having to much concern directly go to store n purchase there, even at store you can get card discounts n cash back like offers. In worst case you will pay 2 3k more as compared to online shopping but you will surely get original products… choice is yours….👍👍",https://www.amazon.in/gp/customer-reviews/R7QK0WEU1KHQG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 28 October 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,13-11-2023,TRUE,5,Very good,Good working condition,https://www.amazon.in/gp/customer-reviews/REWA82N8ZK4ER/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 13 November 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,19-11-2023,TRUE,5,Amazing phone,"What a brilliant creation from apple , totally loved it.",https://www.amazon.in/gp/customer-reviews/R1TFEZF7G0MM3B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 19 November 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,15-09-2023,TRUE,5,iPhone lover,For iPhone lover definitely should buy iPhone 13 rather than iPhone 14&15,https://www.amazon.in/gp/customer-reviews/R2QJ7LBK9R7Q8I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 15 September 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,31-10-2023,TRUE,5,Most handy phone with best :),,https://www.amazon.in/gp/customer-reviews/R1FAGEDRU66XQK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 31 October 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,06-12-2023,TRUE,5,All rounder,"This device doesnt need any review as there are tons online , but as per my experience its all rounder champ. I bought 256 gb variant. All good till now.Just bit spectacular about the software updates if apple deliberately tries to downgrade the experience and camera quality.Camera quality:I felt iphone 14 gets better result not sure why? Although both device have same camera specs , is apple doing something fishy?Battery:Is decent ,usually lasts for a day.",https://www.amazon.in/gp/customer-reviews/RBQZSI8FESG3Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 6 December 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,11-06-2022,TRUE,3,Either i recieved defective piece or iphone series is crap,"Hi, I was android user for tha last 7 years. I decided to switch to IOS finally.First of all 128gb variant was out of stock, so had to buy the 256 gb variant. I have used it for few months, and i have mixed opinions. I will list the cons and pros:-Pros-1) Battery life is awesome. Easily goes a day without charging twice with good amount of social media usages.2) Really smooth UI experience. Feels like 90 fps.3) Display is top notch. Though the screen size could have been bigger.4)Charging is fast as compared to other 20W charging phones.5) Good face unlock feature.6) Great picture quality tho there are some problems i have discussed in cons.6) feels and looks premiumCons:-1) Not android friendly. If u are switching from android, u will find it very difficult to use.2) Sells by the name of privacy, but no privacy features like app lock, lock during calls is available.3) Few apps stop working very often. This maybe just with my device as i have doubts that i have recieved a defective device.4) Slo mo videos lags and skip frames on my device. Will get it check by service center.5)No c type support6) Notification management is very poor.7) lack of fingerprint scanner( only android users)8)file system is very bad . They say that it is so to secure the privacy. But it really sucks.So, if u can go with the cons listed above u can consider it to buy. I will recommend continue to stick to android. For less price you can get a better deal.",https://www.amazon.in/gp/customer-reviews/R2N36XYCX2IWO3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 11 June 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,15-11-2023,TRUE,4,Poor delivery time,Everything is good except amazon delivery time... Almost 25 days required to get this product,https://www.amazon.in/gp/customer-reviews/R1EZ126SSZFQXX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 15 November 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,25-03-2024,TRUE,5,Good,Good without any issues.,https://www.amazon.in/gp/customer-reviews/R36XQ9VJ77N2P3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 25 March 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,06-11-2021,TRUE,3,Overrated Product!,"Apple Marketing has done quite a good job month after month to keep people on their toes with their new launches where there is nothing great about this phone. I have been on Android for almost inception of phones and switching to iPhone is just a pain.1. No guide or help to transfer your critical data(Move to iOS doesnt work at all with high amount of data transfer.If you want to buy, go to brick and motor shop and get your data transfer then and there.2. Over hyped phone, nothing great i have found in the phone. May be i will find it better.3. Total stuck with ecosystem.4. At 90K they don't provide charger and are selling the same as extra. Total cheap strategy to earn more and promote their magsafe.I am not a happy customer till now! In a world where we talk about openness and open for integration, apple gives you a kind of black box... Boo to Apple!",https://www.amazon.in/gp/customer-reviews/R3AEKK92VNFMQN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 6 November 2021,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,17-02-2024,TRUE,5,Top notch,Good product,https://www.amazon.in/gp/customer-reviews/R122LTGGHCKI9D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 17 February 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,01-11-2023,TRUE,3,Battery drains quickly,I feel that my last ASUS android phone had a better battery life. An earlier iPad had a much much longer battery life.Rest is ok but the only issue that I am facing is with the battery.,https://www.amazon.in/gp/customer-reviews/ROZT8DI8A2Q4B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 1 November 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,01-06-2024,TRUE,2,Return as faulty product,iPhone is not functioning properly no Internet is deducting from sim only wifi is working,https://www.amazon.in/gp/customer-reviews/RDK3FJTYH5Y7M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 1 June 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,10-01-2024,TRUE,5,Tremendous,"No cons, only prosCamPerformanceBatteryAll rounder",https://www.amazon.in/gp/customer-reviews/R2FN1MJ0HBS7WP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 10 January 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,18-08-2022,TRUE,4,"Delayed shipment, packing was so-so","It took more than 4 days to arrive, packaging was not that protective either, the product could have been damaged but thank god its not.I was not confident enogh before ordering it from appario retail, looking at the reviews and complains all over the internet for seller, but everything is fine i got the device without any issues.",https://www.amazon.in/gp/customer-reviews/R3ITWBC76TSFT6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 18 August 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
B09G9BL5CP,India,06-09-2024,TRUE,5,Maestro,❤️,https://www.amazon.in/gp/customer-reviews/R1FJNOEIZFGL5Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BL5CP,Reviewed in India on 6 September 2024,Colour: BlueSize: 128 GB,B09G9BL5CP
B09G9BL5CP,India,09-07-2024,TRUE,4,Better option over iphone 14,"Iphone 13 is as good as iphone 14 , same specifications but different names, but it is not a better phone than iphone 15 😂, some ppl consider camera performance to compare it with iphone 15 , those things are fake 😂",https://www.amazon.in/gp/customer-reviews/RFMZF9GO5QX46/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BL5CP,Reviewed in India on 9 July 2024,Colour: BlueSize: 128 GB,B09G9BL5CP
B09G9BL5CP,India,26-08-2024,TRUE,5,iPhone 13,Is the best phone,https://www.amazon.in/gp/customer-reviews/R3EL8HOD1TWLE5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BL5CP,Reviewed in India on 26 August 2024,Colour: BlueSize: 128 GB,B09G9BL5CP
B09G9BL5CP,India,11-08-2024,TRUE,5,i phone,camera quality is top,https://www.amazon.in/gp/customer-reviews/R1834ZUAPDN4T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BL5CP,Reviewed in India on 11 August 2024,Colour: BlueSize: 128 GB,B09G9BL5CP
B09G9BL5CP,India,10-07-2024,TRUE,4,Best iPhone,Best but worst cable was given,https://www.amazon.in/gp/customer-reviews/R987IJPCBBFQB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BL5CP,Reviewed in India on 10 July 2024,Colour: BlueSize: 128 GB,B09G9BL5CP
B09G9BL5CP,India,12-08-2024,TRUE,5,Great Product at Great price,Loved the Product,https://www.amazon.in/gp/customer-reviews/R2KPV0AW9OI8H0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BL5CP,Reviewed in India on 12 August 2024,Colour: BlueSize: 128 GB,B09G9BL5CP
B09G9BL5CP,India,06-07-2024,TRUE,4,Best phone,"This phone camera good quality display 4K best but charging time phone heating ,battery life average hai",https://www.amazon.in/gp/customer-reviews/R11BX6K0D5CEUN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BL5CP,Reviewed in India on 6 July 2024,Colour: BlueSize: 128 GB,B09G9BL5CP
B09G9BL5CP,India,15-08-2024,TRUE,5,Bought this for my LDR BF,"Good quality phone, sadly the relationship didn’t last but the phone will.",https://www.amazon.in/gp/customer-reviews/R326UJMUMX6EJW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BL5CP,Reviewed in India on 15 August 2024,Colour: BlueSize: 128 GB,B09G9BL5CP
B09G9BL5CP,India,21-10-2023,TRUE,4,After usage of 10 days,"The iPhone 13 is a stellar device that excels in various aspects, making it a top choice for anyone in the market for a new smartphoneDesign (5/5):The iPhone 13 boasts a refined and stylish design. Its build quality is top-notch, with a Ceramic Shield front cover and a robust aluminum frame. The color options are attractive, and the device feels great in the hand.Display (5/5):The Super Retina XDR display is a true showstopper. The colors are vibrant, and the contrast is exceptional. With a peak brightness of 800 nits, it's easy to view content even in bright sunlight. HDR content looks stunning, making it perfect for multimedia enthusiasts.Performance (5/5):Thanks to the A15 Bionic chip, the iPhone 13 delivers remarkable performance. It handles everything from multitasking to intensive gaming with ease. Apps launch quickly, and you'll experience minimal lag. This phone is a powerhouse.Camera (5/5):The dual-camera system on the iPhone 13 captures stunning photos and videos. The Night mode improvements are impressive, and the Cinematic mode adds a creative touch to videos. Whether you're a pro or a casual photographer, this phone will not disappoint.Battery Life (4.5/5):The battery life is commendable, easily lasting a full day with moderate usage. The new A15 chip is energy-efficient, which helps extend usage time. Fast charging and wireless charging support are valuable additions.Overall, the iPhone 13 is a remarkable smartphone that combines style, performance, and functionality. It's an investment in quality, and its reliability and future-proof features make it worth every penny. Whether you're upgrading from an older iPhone or switching from another brand, the iPhone 13 will not disappoint.",https://www.amazon.in/gp/customer-reviews/R6O3NST10T0GJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BL5CP,Reviewed in India on 21 October 2023,Colour: BlueSize: 128 GB,B09G9BL5CP
B09G9BL5CP,India,10-09-2024,TRUE,3,Normal,Not good as expected,https://www.amazon.in/gp/customer-reviews/R383ZYZB0IJW8U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BL5CP,Reviewed in India on 10 September 2024,Colour: BlueSize: 128 GB,B09G9BL5CP
B09G9BL5CP,India,18-10-2023,TRUE,5,ABSOLUTELY 10/10,DISPLAY IS 10/10 PEAK BRIGHTNESS IS CRAZYBATTERY LASTS A DAY WITHOUT ANY ISSUESIT TAKES ABOUT 45 MINUTES TO JUICE UP FROM 30% TO 90%TILL NO ISSUE WITH THE IOS 17.0.3 EVERYTHING IS SMOOTH AND THERE ARE LOT OF CUSTOMIZATION WHICH I LIKE THE MOSTSOUND IS CRYSTAL CLEAR AND LOUDCAMERA IS KIND OF AVERAGE FOR PHOTOS AND NIGHT PHOTOGRAPHY REALLY SUCKSBUT IN CASE OF VIDEO THIS PHONE IS BEYOND COMPARISONTHERE IS NO COMPETITION FOR IPHONE IN TERMS OF VIDEOGRAPHYIN HAND FEEL IS VERY NICE AND ESPECIALLY THE DESIGNFEELS VERY PREMIUM IN HANDI GOT IT FOR AROUND 43K IN BBDFOR 43K THERE IS NO BETTER PHONE THAN THISTHE ULTIMATE ALLROUNDERI'M HIGHLY SATISFIED WITH THE PURCHASE,https://www.amazon.in/gp/customer-reviews/RJAHY1DV70LTP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 18 October 2023,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,21-05-2024,TRUE,5,APPLE IPHONE 13,DELIVERED AS EXACTORIGINAL COLORMODEL AS EXPECTED 👍🏻,https://www.amazon.in/gp/customer-reviews/R92INH1IORD3N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 21 May 2024,Colour: PinkSize: 128 GB,B09G9FPGTN
B09G9BL5CP,India,13-01-2024,TRUE,4,Massive one🌟,Its been more than 3 months since i purchased this during great Indian festival season in oct... quality is impressive... packaging is impressive but only one thing that i give it 4stars that amazon didn't provide open box delivery for this order....🫥 otherwise no issues...,https://www.amazon.in/gp/customer-reviews/R150T36RIOO52K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 13 January 2024,Colour: PinkSize: 128 GB,B09G9FPGTN
